1494332287675,{"raspi205_memory":{"free":444711116.8,"total":901693440,"used":456982323.2},"raspi205_cpu":{"1min":0.3572021484375,"5min":0.40872395833333336,"15min":0.486279296875},"raspi205_temperature":{"cpu":48.33889999999994}}
1494332347676,{"raspi205_memory":{"free":444156859.73333335,"total":901693440,"used":457536580.26666665},"raspi205_cpu":{"1min":0.519091796875,"5min":0.44466959635416664,"15min":0.49287109375},"raspi205_temperature":{"cpu":48.39269999999994}}
1494332407677,{"raspi205_memory":{"free":445261960.53333336,"total":901693440,"used":456431479.46666664},"raspi205_cpu":{"1min":0.48203125,"5min":0.44921875,"15min":0.491015625},"raspi205_temperature":{"cpu":48.39269999999994}}
1494332467677,{"raspi205_memory":{"free":445042824.53333336,"total":901693440,"used":456650615.46666664},"raspi205_cpu":{"1min":0.5528076171875,"5min":0.4753011067708333,"15min":0.497265625},"raspi205_temperature":{"cpu":48.347866666666604}}
1494332527678,{"raspi205_memory":{"free":440575249.06666666,"total":901693440,"used":461118190.93333334},"raspi205_cpu":{"1min":0.4859700520833333,"5min":0.473876953125,"15min":0.4955078125},"raspi205_temperature":{"cpu":48.38373333333327}}
1494332587680,{"raspi205_memory":{"free":439260228.26666665,"total":901693440,"used":462433211.73333335},"raspi205_cpu":{"1min":0.35122884114583336,"5min":0.43087565104166664,"15min":0.47724609375},"raspi205_temperature":{"cpu":48.40166666666661}}
1494332647681,{"raspi205_memory":{"free":437833796.26666665,"total":901693440,"used":463859643.73333335},"raspi205_cpu":{"1min":0.4447835286458333,"5min":0.44679361979166665,"15min":0.47890625},"raspi205_temperature":{"cpu":48.464433333333275}}
1494332707682,{"raspi205_memory":{"free":439419562.6666667,"total":901693440,"used":462273877.3333333},"raspi205_cpu":{"1min":0.3688232421875,"5min":0.4207682291666667,"15min":0.46533203125},"raspi205_temperature":{"cpu":48.38373333333327}}
1494332767683,{"raspi205_memory":{"free":444782796.8,"total":901693440,"used":456910643.2},"raspi205_cpu":{"1min":0.434912109375,"5min":0.4302490234375,"15min":0.4634765625},"raspi205_temperature":{"cpu":48.41959999999994}}
1494332827683,{"raspi205_memory":{"free":447145233.06666666,"total":901693440,"used":454548206.93333334},"raspi205_cpu":{"1min":0.4770589192708333,"5min":0.4447265625,"15min":0.46416015625},"raspi205_temperature":{"cpu":48.40166666666661}}
1494332887684,{"raspi205_memory":{"free":446682521.6,"total":901693440,"used":455010918.4},"raspi205_cpu":{"1min":0.5357340494791667,"5min":0.46560872395833336,"15min":0.46796875},"raspi205_temperature":{"cpu":48.39269999999994}}
1494332947684,{"raspi205_memory":{"free":445393305.6,"total":901693440,"used":456300134.4},"raspi205_cpu":{"1min":0.541845703125,"5min":0.48199055989583334,"15min":0.47197265625},"raspi205_temperature":{"cpu":48.41063333333327}}
1494333007686,{"raspi205_memory":{"free":445524582.4,"total":901693440,"used":456168857.6},"raspi205_cpu":{"1min":0.5826171875,"5min":0.49850260416666664,"15min":0.47607421875},"raspi205_temperature":{"cpu":48.347866666666604}}
1494333067687,{"raspi205_memory":{"free":446590498.1333333,"total":901693440,"used":455102941.8666667},"raspi205_cpu":{"1min":0.5497721354166667,"5min":0.5100179036458333,"15min":0.48043619791666664},"raspi205_temperature":{"cpu":48.285099999999936}}
1494333127688,{"raspi205_memory":{"free":445580492.8,"total":901693440,"used":456112947.2},"raspi205_cpu":{"1min":0.6601969401041666,"5min":0.5486165364583333,"15min":0.4945882161458333},"raspi205_temperature":{"cpu":48.33889999999994}}
1494333187689,{"raspi205_memory":{"free":446062387.2,"total":901693440,"used":455631052.8},"raspi205_cpu":{"1min":0.6572021484375,"5min":0.56181640625,"15min":0.5014241536458334},"raspi205_temperature":{"cpu":48.35683333333327}}
1494333247690,{"raspi205_memory":{"free":445302715.73333335,"total":901693440,"used":456390724.26666665},"raspi205_cpu":{"1min":0.7120035807291667,"5min":0.6024576822916666,"15min":0.520166015625},"raspi205_temperature":{"cpu":48.3209666666666}}
1494333307691,{"raspi205_memory":{"free":444821504,"total":901693440,"used":456871936},"raspi205_cpu":{"1min":0.8273193359375,"5min":0.648193359375,"15min":0.5414713541666667},"raspi205_temperature":{"cpu":48.4554666666666}}
1494333367692,{"raspi205_memory":{"free":443422993.06666666,"total":901693440,"used":458270446.93333334},"raspi205_cpu":{"1min":0.8025716145833334,"5min":0.6773274739583334,"15min":0.5572916666666666},"raspi205_temperature":{"cpu":48.33889999999994}}
1494333427693,{"raspi205_memory":{"free":444115080.53333336,"total":901693440,"used":457578359.46666664},"raspi205_cpu":{"1min":1.0638834635416667,"5min":0.7780354817708334,"15min":0.5994059244791666},"raspi205_temperature":{"cpu":48.38373333333327}}
1494333487694,{"raspi205_memory":{"free":444802457.6,"total":901693440,"used":456890982.4},"raspi205_cpu":{"1min":0.8674641927083333,"5min":0.7660237630208333,"15min":0.6063395182291667},"raspi205_temperature":{"cpu":48.446499999999936}}
1494333547699,{"raspi205_memory":{"free":444796791.46666664,"total":901693440,"used":456896648.53333336},"raspi205_cpu":{"1min":0.694775390625,"5min":0.7438639322916667,"15min":0.610693359375},"raspi205_temperature":{"cpu":48.40166666666661}}
1494333607700,{"raspi205_memory":{"free":443199761.06666666,"total":901693440,"used":458493678.93333334},"raspi205_cpu":{"1min":0.47271321614583334,"5min":0.6736572265625,"15min":0.595458984375},"raspi205_temperature":{"cpu":48.3747666666666}}
1494333667701,{"raspi205_memory":{"free":443859285.3333333,"total":901693440,"used":457834154.6666667},"raspi205_cpu":{"1min":0.32005208333333335,"5min":0.5888102213541667,"15min":0.569384765625},"raspi205_temperature":{"cpu":48.32993333333327}}
1494333727702,{"raspi205_memory":{"free":443167334.4,"total":901693440,"used":458526105.6},"raspi205_cpu":{"1min":0.3051676432291667,"5min":0.5345133463541667,"15min":0.5497884114583333},"raspi205_temperature":{"cpu":48.38373333333327}}
1494333787703,{"raspi205_memory":{"free":442833100.8,"total":901693440,"used":458860339.2},"raspi205_cpu":{"1min":0.5149820963541667,"5min":0.54609375,"15min":0.5519938151041667},"raspi205_temperature":{"cpu":48.3747666666666}}
1494333847704,{"raspi205_memory":{"free":443679129.6,"total":901693440,"used":458014310.4},"raspi205_cpu":{"1min":0.7028401692708334,"5min":0.6005208333333333,"15min":0.5699869791666666},"raspi205_temperature":{"cpu":48.38373333333327}}
1494333907705,{"raspi205_memory":{"free":443154841.6,"total":901693440,"used":458538598.4},"raspi205_cpu":{"1min":0.4610595703125,"5min":0.5509602864583333,"15min":0.5524007161458333},"raspi205_temperature":{"cpu":48.3209666666666}}
1494333967706,{"raspi205_memory":{"free":442890444.8,"total":901693440,"used":458802995.2},"raspi205_cpu":{"1min":0.3846516927083333,"5min":0.5115315755208333,"15min":0.5392578125},"raspi205_temperature":{"cpu":48.3747666666666}}
1494334027707,{"raspi205_memory":{"free":441935803.73333335,"total":901693440,"used":459757636.26666665},"raspi205_cpu":{"1min":0.5489095052083334,"5min":0.5307047526041667,"15min":0.5454508463541666},"raspi205_temperature":{"cpu":48.383733333333275}}
1494334087707,{"raspi205_memory":{"free":442023731.2,"total":901693440,"used":459669708.8},"raspi205_cpu":{"1min":0.6113606770833333,"5min":0.5551432291666667,"15min":0.551611328125},"raspi205_temperature":{"cpu":48.30303333333327}}
1494334147708,{"raspi205_memory":{"free":441954781.8666667,"total":901693440,"used":459738658.1333333},"raspi205_cpu":{"1min":0.4713216145833333,"5min":0.5274739583333333,"15min":0.5412109375},"raspi205_temperature":{"cpu":48.428566666666605}}
1494334207709,{"raspi205_memory":{"free":441907131.73333335,"total":901693440,"used":459786308.26666665},"raspi205_cpu":{"1min":0.36708170572916665,"5min":0.4865315755208333,"15min":0.52744140625},"raspi205_temperature":{"cpu":48.347866666666604}}
1494334267709,{"raspi205_memory":{"free":440831795.2,"total":901693440,"used":460861644.8},"raspi205_cpu":{"1min":0.375830078125,"5min":0.46922200520833335,"15min":0.5194661458333333},"raspi205_temperature":{"cpu":48.347866666666604}}
1494334327710,{"raspi205_memory":{"free":441159543.46666664,"total":901693440,"used":460533896.53333336},"raspi205_cpu":{"1min":0.26470540364583334,"5min":0.4165852864583333,"15min":0.497265625},"raspi205_temperature":{"cpu":48.38373333333327}}
1494334387710,{"raspi205_memory":{"free":440964710.4,"total":901693440,"used":460728729.6},"raspi205_cpu":{"1min":0.3474934895833333,"5min":0.4135986328125,"15min":0.49033203125},"raspi205_temperature":{"cpu":48.30303333333327}}
1494334447712,{"raspi205_memory":{"free":440703726.93333334,"total":901693440,"used":460989713.06666666},"raspi205_cpu":{"1min":0.4509358723958333,"5min":0.4250732421875,"15min":0.4876953125},"raspi205_temperature":{"cpu":48.3747666666666}}
1494334507713,{"raspi205_memory":{"free":440430865.06666666,"total":901693440,"used":461262574.93333334},"raspi205_cpu":{"1min":0.67880859375,"5min":0.5016927083333333,"15min":0.510595703125},"raspi205_temperature":{"cpu":48.38373333333327}}
1494334567713,{"raspi205_memory":{"free":440606788.26666665,"total":901693440,"used":461086651.73333335},"raspi205_cpu":{"1min":0.4783935546875,"5min":0.4742024739583333,"15min":0.5001953125},"raspi205_temperature":{"cpu":48.35683333333327}}
1494334627714,{"raspi205_memory":{"free":440279927.46666664,"total":901693440,"used":461413512.53333336},"raspi205_cpu":{"1min":0.43174641927083335,"5min":0.4618326822916667,"15min":0.49404296875},"raspi205_temperature":{"cpu":48.33889999999994}}
1494334687715,{"raspi205_memory":{"free":439113045.3333333,"total":901693440,"used":462580394.6666667},"raspi205_cpu":{"1min":0.36704915364583335,"5min":0.4369303385416667,"15min":0.48203125},"raspi205_temperature":{"cpu":48.4554666666666}}
1494334747716,{"raspi205_memory":{"free":439152025.6,"total":901693440,"used":462541414.4},"raspi205_cpu":{"1min":0.5136800130208333,"5min":0.46206868489583336,"15min":0.4857666015625},"raspi205_temperature":{"cpu":48.41063333333327}}
1494334807717,{"raspi205_memory":{"free":439837627.73333335,"total":901693440,"used":461855812.26666665},"raspi205_cpu":{"1min":0.45657552083333336,"5min":0.4583658854166667,"15min":0.4818359375},"raspi205_temperature":{"cpu":48.40166666666661}}
1494334867718,{"raspi205_memory":{"free":440157252.26666665,"total":901693440,"used":461536187.73333335},"raspi205_cpu":{"1min":0.3370361328125,"5min":0.4198079427083333,"15min":0.46416015625},"raspi205_temperature":{"cpu":48.40166666666661}}
1494334927718,{"raspi205_memory":{"free":439117755.73333335,"total":901693440,"used":462575684.26666665},"raspi205_cpu":{"1min":0.328955078125,"5min":0.4068684895833333,"15min":0.45485026041666665},"raspi205_temperature":{"cpu":48.3209666666666}}
1494334987719,{"raspi205_memory":{"free":435486720,"total":901693440,"used":466206720},"raspi205_cpu":{"1min":0.38666178385416666,"5min":0.4059326171875,"15min":0.451318359375},"raspi205_temperature":{"cpu":48.3747666666666}}
1494335047720,{"raspi205_memory":{"free":432503330.1333333,"total":901693440,"used":469190109.8666667},"raspi205_cpu":{"1min":0.3711751302083333,"5min":0.39507649739583334,"15min":0.4458740234375},"raspi205_temperature":{"cpu":48.38373333333327}}
1494335107721,{"raspi205_memory":{"free":432723899.73333335,"total":901693440,"used":468969540.26666665},"raspi205_cpu":{"1min":0.5085611979166667,"5min":0.4314697265625,"15min":0.45533854166666665},"raspi205_temperature":{"cpu":48.41063333333327}}
1494335167721,{"raspi205_memory":{"free":432095709.8666667,"total":901693440,"used":469597730.1333333},"raspi205_cpu":{"1min":0.4159749348958333,"5min":0.41922200520833336,"15min":0.450244140625},"raspi205_temperature":{"cpu":48.38373333333327}}
1494335227721,{"raspi205_memory":{"free":432563063.46666664,"total":901693440,"used":469130376.53333336},"raspi205_cpu":{"1min":0.39003092447916665,"5min":0.4107421875,"15min":0.447509765625},"raspi205_temperature":{"cpu":48.311999999999934}}
1494335287723,{"raspi205_memory":{"free":431589785.6,"total":901693440,"used":470103654.4},"raspi205_cpu":{"1min":0.3814453125,"5min":0.401123046875,"15min":0.443603515625},"raspi205_temperature":{"cpu":48.33889999999994}}
1494335347723,{"raspi205_memory":{"free":431317060.26666665,"total":901693440,"used":470376379.73333335},"raspi205_cpu":{"1min":0.4359049479166667,"5min":0.4136962890625,"15min":0.447509765625},"raspi205_temperature":{"cpu":48.32993333333327}}
1494335407724,{"raspi205_memory":{"free":431130350.93333334,"total":901693440,"used":470563089.06666666},"raspi205_cpu":{"1min":0.5235595703125,"5min":0.44329427083333334,"15min":0.45599772135416666},"raspi205_temperature":{"cpu":48.3747666666666}}
1494335467724,{"raspi205_memory":{"free":430503389.8666667,"total":901693440,"used":471190050.1333333},"raspi205_cpu":{"1min":0.3575032552083333,"5min":0.4114990234375,"15min":0.444580078125},"raspi205_temperature":{"cpu":48.3747666666666}}
1494335527725,{"raspi205_memory":{"free":431762909.8666667,"total":901693440,"used":469930530.1333333},"raspi205_cpu":{"1min":0.7647705078125,"5min":0.5066324869791666,"15min":0.4754638671875},"raspi205_temperature":{"cpu":48.32993333333327}}
1494335587726,{"raspi205_memory":{"free":431041467.73333335,"total":901693440,"used":470651972.26666665},"raspi205_cpu":{"1min":0.6875,"5min":0.5418701171875,"15min":0.48974609375},"raspi205_temperature":{"cpu":48.33889999999994}}
1494335647727,{"raspi205_memory":{"free":430317499.73333335,"total":901693440,"used":471375940.26666665},"raspi205_cpu":{"1min":0.657958984375,"5min":0.5570882161458334,"15min":0.498046875},"raspi205_temperature":{"cpu":48.3747666666666}}
1494335707727,{"raspi205_memory":{"free":430127308.8,"total":901693440,"used":471566131.2},"raspi205_cpu":{"1min":0.6559651692708334,"5min":0.57666015625,"15min":0.5091145833333334},"raspi205_temperature":{"cpu":48.4554666666666}}
1494335767728,{"raspi205_memory":{"free":429941145.6,"total":901693440,"used":471752294.4},"raspi205_cpu":{"1min":0.6496175130208334,"5min":0.5869547526041666,"15min":0.5166829427083334},"raspi205_temperature":{"cpu":48.347866666666604}}
1494335827729,{"raspi205_memory":{"free":430032486.4,"total":901693440,"used":471660953.6},"raspi205_cpu":{"1min":0.8452962239583334,"5min":0.655517578125,"15min":0.5464680989583334},"raspi205_temperature":{"cpu":48.258199999999945}}
1494335887729,{"raspi205_memory":{"free":429530453.3333333,"total":901693440,"used":472162986.6666667},"raspi205_cpu":{"1min":0.6193033854166666,"5min":0.6298828125,"15min":0.5437825520833334},"raspi205_temperature":{"cpu":48.311999999999934}}
1494335947729,{"raspi205_memory":{"free":429487854.93333334,"total":901693440,"used":472205585.06666666},"raspi205_cpu":{"1min":0.4203694661458333,"5min":0.5682779947916666,"15min":0.5286051432291666},"raspi205_temperature":{"cpu":48.311999999999934}}
1494336007730,{"raspi205_memory":{"free":431098538.6666667,"total":901693440,"used":470594901.3333333},"raspi205_cpu":{"1min":0.5436604817708334,"5min":0.575927734375,"15min":0.53515625},"raspi205_temperature":{"cpu":48.347866666666604}}
1494336067731,{"raspi205_memory":{"free":436269124.26666665,"total":901693440,"used":465424315.73333335},"raspi205_cpu":{"1min":0.4601643880208333,"5min":0.5447591145833334,"15min":0.52880859375},"raspi205_temperature":{"cpu":48.249233333333265}}
1494336127731,{"raspi205_memory":{"free":435913796.26666665,"total":901693440,"used":465779643.73333335},"raspi205_cpu":{"1min":0.488671875,"5min":0.5378987630208333,"15min":0.5289957682291667},"raspi205_temperature":{"cpu":48.222333333333275}}
1494336187732,{"raspi205_memory":{"free":436457335.46666664,"total":901693440,"used":465236104.53333336},"raspi205_cpu":{"1min":0.4244466145833333,"5min":0.5136474609375,"15min":0.5223551432291667},"raspi205_temperature":{"cpu":48.159566666666606}}
1494336247732,{"raspi205_memory":{"free":436548949.3333333,"total":901693440,"used":465144490.6666667},"raspi205_cpu":{"1min":0.4099853515625,"5min":0.48507486979166664,"15min":0.5117757161458333},"raspi205_temperature":{"cpu":48.17749999999994}}
1494336307732,{"raspi205_memory":{"free":436030259.2,"total":901693440,"used":465663180.8},"raspi205_cpu":{"1min":0.6029134114583333,"5min":0.5291910807291667,"15min":0.527099609375},"raspi205_temperature":{"cpu":48.1595666666666}}
1494336367732,{"raspi205_memory":{"free":434892526.93333334,"total":901693440,"used":466800913.06666666},"raspi205_cpu":{"1min":0.4803466796875,"5min":0.5061279296875,"15min":0.52001953125},"raspi205_temperature":{"cpu":48.16853333333327}}
1494336427733,{"raspi205_memory":{"free":434573107.2,"total":901693440,"used":467120332.8},"raspi205_cpu":{"1min":0.49195963541666665,"5min":0.5082845052083333,"15min":0.521484375},"raspi205_temperature":{"cpu":48.267166666666604}}
1494336487734,{"raspi205_memory":{"free":434758997.3333333,"total":901693440,"used":466934442.6666667},"raspi205_cpu":{"1min":0.6080729166666666,"5min":0.53212890625,"15min":0.5300699869791666},"raspi205_temperature":{"cpu":48.15059999999994}}
1494336547735,{"raspi205_memory":{"free":434868906.6666667,"total":901693440,"used":466824533.3333333},"raspi205_cpu":{"1min":0.8057779947916667,"5min":0.6070963541666666,"15min":0.5564697265625},"raspi205_temperature":{"cpu":48.1864666666666}}
1494336607735,{"raspi205_memory":{"free":434355541.3333333,"total":901693440,"used":467337898.6666667},"raspi205_cpu":{"1min":0.6864908854166667,"5min":0.6125,"15min":0.5598307291666667},"raspi205_temperature":{"cpu":48.15059999999994}}
1494336667736,{"raspi205_memory":{"free":433609591.46666664,"total":901693440,"used":468083848.53333336},"raspi205_cpu":{"1min":0.5618977864583333,"5min":0.5868082682291667,"15min":0.5516357421875},"raspi205_temperature":{"cpu":48.12369999999994}}
1494336727737,{"raspi205_memory":{"free":433325124.26666665,"total":901693440,"used":468368315.73333335},"raspi205_cpu":{"1min":0.6279622395833333,"5min":0.6035563151041666,"15min":0.55751953125},"raspi205_temperature":{"cpu":48.168533333333265}}
1494336787737,{"raspi205_memory":{"free":433225386.6666667,"total":901693440,"used":468468053.3333333},"raspi205_cpu":{"1min":0.5253173828125,"5min":0.5761881510416667,"15min":0.5487060546875},"raspi205_temperature":{"cpu":48.10576666666661}}
1494336847739,{"raspi205_memory":{"free":433858969.6,"total":901693440,"used":467834470.4},"raspi205_cpu":{"1min":0.5737630208333333,"5min":0.5784749348958333,"15min":0.5505126953125},"raspi205_temperature":{"cpu":48.087833333333286}}
1494336907740,{"raspi205_memory":{"free":433660586.6666667,"total":901693440,"used":468032853.3333333},"raspi205_cpu":{"1min":0.48452962239583336,"5min":0.5535725911458333,"15min":0.5427978515625},"raspi205_temperature":{"cpu":48.1595666666666}}
1494336967740,{"raspi205_memory":{"free":433721821.8666667,"total":901693440,"used":467971618.1333333},"raspi205_cpu":{"1min":0.5628743489583333,"5min":0.5621744791666666,"15min":0.547021484375},"raspi205_temperature":{"cpu":48.02506666666661}}
1494337027741,{"raspi205_memory":{"free":432598493.8666667,"total":901693440,"used":469094946.1333333},"raspi205_cpu":{"1min":0.590380859375,"5min":0.572998046875,"15min":0.54990234375},"raspi205_temperature":{"cpu":48.141633333333274}}
1494337087741,{"raspi205_memory":{"free":432786295.46666664,"total":901693440,"used":468907144.53333336},"raspi205_cpu":{"1min":0.5152994791666666,"5min":0.5536051432291667,"15min":0.5448486328125},"raspi205_temperature":{"cpu":48.060933333333274}}
1494337147742,{"raspi205_memory":{"free":432920712.53333336,"total":901693440,"used":468772727.46666664},"raspi205_cpu":{"1min":0.5729085286458333,"5min":0.5645914713541667,"15min":0.5491455078125},"raspi205_temperature":{"cpu":48.06989999999993}}
1494337207743,{"raspi205_memory":{"free":432513228.8,"total":901693440,"used":469180211.2},"raspi205_cpu":{"1min":0.6570556640625,"5min":0.584814453125,"15min":0.5565266927083333},"raspi205_temperature":{"cpu":48.060933333333274}}
1494337267743,{"raspi205_memory":{"free":432452403.2,"total":901693440,"used":469241036.8},"raspi205_cpu":{"1min":0.7389241536458333,"5min":0.6226481119791667,"15min":0.5703369140625},"raspi205_temperature":{"cpu":47.99816666666661}}
1494337327743,{"raspi205_memory":{"free":432267400.53333336,"total":901693440,"used":469426039.46666664},"raspi205_cpu":{"1min":0.640087890625,"5min":0.6178548177083333,"15min":0.570947265625},"raspi205_temperature":{"cpu":48.03403333333328}}
1494337387745,{"raspi205_memory":{"free":432196949.3333333,"total":901693440,"used":469496490.6666667},"raspi205_cpu":{"1min":0.6541585286458333,"5min":0.6295817057291667,"15min":0.577001953125},"raspi205_temperature":{"cpu":48.0250666666666}}
1494337447746,{"raspi205_memory":{"free":431689454.93333334,"total":901693440,"used":470003985.06666666},"raspi205_cpu":{"1min":0.39593912760416666,"5min":0.5590413411458334,"15min":0.5534342447916667},"raspi205_temperature":{"cpu":48.007133333333265}}
1494337507746,{"raspi205_memory":{"free":429816081.06666666,"total":901693440,"used":471877358.93333334},"raspi205_cpu":{"1min":0.41629231770833336,"5min":0.5353190104166666,"15min":0.5437255859375},"raspi205_temperature":{"cpu":48.08783333333327}}
1494337567747,{"raspi205_memory":{"free":430530764.8,"total":901693440,"used":471162675.2},"raspi205_cpu":{"1min":0.3974609375,"5min":0.5075927734375,"15min":0.5349609375},"raspi205_temperature":{"cpu":48.03403333333328}}
1494337627748,{"raspi205_memory":{"free":430598553.6,"total":901693440,"used":471094886.4},"raspi205_cpu":{"1min":0.51884765625,"5min":0.5176025390625,"15min":0.5380859375},"raspi205_temperature":{"cpu":48.01609999999994}}
1494337687749,{"raspi205_memory":{"free":431107618.1333333,"total":901693440,"used":470585821.8666667},"raspi205_cpu":{"1min":0.7391764322916666,"5min":0.5828857421875,"15min":0.559765625},"raspi205_temperature":{"cpu":47.98023333333329}}
1494337747750,{"raspi205_memory":{"free":430407133.8666667,"total":901693440,"used":471286306.1333333},"raspi205_cpu":{"1min":0.8167154947916667,"5min":0.6349365234375,"15min":0.5784993489583333},"raspi205_temperature":{"cpu":47.98023333333329}}
1494337807750,{"raspi205_memory":{"free":429905783.46666664,"total":901693440,"used":471787656.53333336},"raspi205_cpu":{"1min":0.78017578125,"5min":0.6588460286458333,"15min":0.590087890625},"raspi205_temperature":{"cpu":47.97126666666661}}
1494337867751,{"raspi205_memory":{"free":429665621.3333333,"total":901693440,"used":472027818.6666667},"raspi205_cpu":{"1min":0.6069742838541666,"5min":0.6316813151041667,"15min":0.5849772135416667},"raspi205_temperature":{"cpu":47.9712666666666}}
1494337927751,{"raspi205_memory":{"free":430021154.1333333,"total":901693440,"used":471672285.8666667},"raspi205_cpu":{"1min":0.6043294270833334,"5min":0.6272298177083333,"15min":0.585986328125},"raspi205_temperature":{"cpu":48.06989999999994}}
1494337987752,{"raspi205_memory":{"free":429775598.93333334,"total":901693440,"used":471917841.06666666},"raspi205_cpu":{"1min":0.42613118489583335,"5min":0.5737386067708333,"15min":0.568798828125},"raspi205_temperature":{"cpu":48.060933333333274}}
1494338047753,{"raspi205_memory":{"free":429321352.53333336,"total":901693440,"used":472372087.46666664},"raspi205_cpu":{"1min":0.40309244791666665,"5min":0.5386149088541666,"15min":0.554345703125},"raspi205_temperature":{"cpu":48.03403333333326}}
1494338107754,{"raspi205_memory":{"free":429037090.1333333,"total":901693440,"used":472656349.8666667},"raspi205_cpu":{"1min":0.4418538411458333,"5min":0.5257080078125,"15min":0.546728515625},"raspi205_temperature":{"cpu":48.07886666666661}}
1494338167754,{"raspi205_memory":{"free":428262331.73333335,"total":901693440,"used":473431108.26666665},"raspi205_cpu":{"1min":0.4422200520833333,"5min":0.5110677083333334,"15min":0.5406901041666666},"raspi205_temperature":{"cpu":48.09679999999994}}
1494338227754,{"raspi205_memory":{"free":428637525.3333333,"total":901693440,"used":473055914.6666667},"raspi205_cpu":{"1min":0.4178059895833333,"5min":0.4873453776041667,"15min":0.5320638020833334},"raspi205_temperature":{"cpu":48.060933333333274}}
1494338287755,{"raspi205_memory":{"free":428497100.8,"total":901693440,"used":473196339.2},"raspi205_cpu":{"1min":0.6341552734375,"5min":0.5342610677083334,"15min":0.5465901692708334},"raspi205_temperature":{"cpu":48.15059999999994}}
1494338347755,{"raspi205_memory":{"free":428209834.6666667,"total":901693440,"used":473483605.3333333},"raspi205_cpu":{"1min":0.8026936848958334,"5min":0.6046956380208334,"15min":0.5694986979166666},"raspi205_temperature":{"cpu":48.12369999999995}}
1494338407756,{"raspi205_memory":{"free":427738453.3333333,"total":901693440,"used":473954986.6666667},"raspi205_cpu":{"1min":0.7548014322916666,"5min":0.6280517578125,"15min":0.5789388020833334},"raspi205_temperature":{"cpu":48.12369999999994}}
1494338467756,{"raspi205_memory":{"free":427433506.1333333,"total":901693440,"used":474259933.8666667},"raspi205_cpu":{"1min":0.792724609375,"5min":0.656005859375,"15min":0.5909423828125},"raspi205_temperature":{"cpu":48.11473333333326}}
1494338527757,{"raspi205_memory":{"free":427483682.1333333,"total":901693440,"used":474209757.8666667},"raspi205_cpu":{"1min":0.7790120442708334,"5min":0.6890869140625,"15min":0.6081949869791666},"raspi205_temperature":{"cpu":48.15059999999994}}
1494338587758,{"raspi205_memory":{"free":426599628.8,"total":901693440,"used":475093811.2},"raspi205_cpu":{"1min":0.5106608072916666,"5min":0.622802734375,"15min":0.5900472005208334},"raspi205_temperature":{"cpu":48.13266666666661}}
1494338647759,{"raspi205_memory":{"free":426813235.2,"total":901693440,"used":474880204.8},"raspi205_cpu":{"1min":0.7125651041666666,"5min":0.6617431640625,"15min":0.606689453125},"raspi205_temperature":{"cpu":48.14163333333327}}
1494338707760,{"raspi205_memory":{"free":426645845.3333333,"total":901693440,"used":475047594.6666667},"raspi205_cpu":{"1min":0.5234781901041666,"5min":0.6168212890625,"15min":0.5949300130208334},"raspi205_temperature":{"cpu":48.19543333333327}}
1494338767760,{"raspi205_memory":{"free":426950860.8,"total":901693440,"used":474742579.2},"raspi205_cpu":{"1min":0.4945068359375,"5min":0.595458984375,"15min":0.5886637369791666},"raspi205_temperature":{"cpu":48.204399999999936}}
1494338827762,{"raspi205_memory":{"free":426675677.8666667,"total":901693440,"used":475017762.1333333},"raspi205_cpu":{"1min":0.4368408203125,"5min":0.5567952473958333,"15min":0.574560546875},"raspi205_temperature":{"cpu":48.1595666666666}}
1494338887762,{"raspi205_memory":{"free":425812241.06666666,"total":901693440,"used":475881198.93333334},"raspi205_cpu":{"1min":0.6192464192708333,"5min":0.5820393880208333,"15min":0.5810709635416667},"raspi205_temperature":{"cpu":48.15956666666661}}
1494338947763,{"raspi205_memory":{"free":425800089.6,"total":901693440,"used":475893350.4},"raspi205_cpu":{"1min":0.6056884765625,"5min":0.5869791666666667,"15min":0.5825276692708333},"raspi205_temperature":{"cpu":48.16853333333328}}
1494339007764,{"raspi205_memory":{"free":425621026.1333333,"total":901693440,"used":476072413.8666667},"raspi205_cpu":{"1min":0.5277425130208333,"5min":0.5705159505208334,"15min":0.576708984375},"raspi205_temperature":{"cpu":48.25819999999994}}
1494339067764,{"raspi205_memory":{"free":426969634.1333333,"total":901693440,"used":474723805.8666667},"raspi205_cpu":{"1min":0.34976399739583336,"5min":0.5132731119791667,"15min":0.5544514973958333},"raspi205_temperature":{"cpu":48.1595666666666}}
1494339127765,{"raspi205_memory":{"free":426802585.6,"total":901693440,"used":474890854.4},"raspi205_cpu":{"1min":0.3878987630208333,"5min":0.4887939453125,"15min":0.5426025390625},"raspi205_temperature":{"cpu":48.15059999999994}}
1494339187766,{"raspi205_memory":{"free":425916416,"total":901693440,"used":475777024},"raspi205_cpu":{"1min":0.43704427083333336,"5min":0.4856770833333333,"15min":0.5400390625},"raspi205_temperature":{"cpu":48.04299999999994}}
1494339247767,{"raspi205_memory":{"free":425985843.2,"total":901693440,"used":475707596.8},"raspi205_cpu":{"1min":0.5125732421875,"5min":0.49762369791666666,"15min":0.543359375},"raspi205_temperature":{"cpu":48.09679999999993}}
1494339307768,{"raspi205_memory":{"free":432172987.73333335,"total":901693440,"used":469520452.26666665},"raspi205_cpu":{"1min":0.5199381510416666,"5min":0.5013264973958333,"15min":0.5435709635416667},"raspi205_temperature":{"cpu":48.1595666666666}}
